Distance,2.174729,3012,1385
"System.STAThreadAttribute",2
"System.MTAThreadAttribute",2
"System.TimeSpan",2
"System.TimeZoneNotFoundException",2
"System.Type",2
"System.TypedReference",2
"System.UInt16",2
"System.UInt32",2
"System.UInt64",2
"System.UIntPtr",2
"System.UnhandledExceptionEventArgs",2
"System.Void",2
"System.ThreadStaticAttribute",2
"System.Nullable<T>",2
"System.Configuration.Assemblies.AssemblyHash",2
"System.IO.FileSystemInfo",2
"System.IO.Stream",2
"System.IO.TextReader",2
"System.IO.TextWriter",2
"System.IO.IsolatedStorage.IsolatedStorage",2
"System.IO.IsolatedStorage.IsolatedStorageException",2
"System.IO.IsolatedStorage.IsolatedStorageSecurityState",2
"System.Security.SuppressUnmanagedCodeSecurityAttribute",2
"System.Security.UnverifiableCodeAttribute",2
"System.Security.AllowPartiallyTrustedCallersAttribute",2
"System.Security.SecurityCriticalAttribute",2
"System.Security.SecurityTreatAsSafeAttribute",2
"System.Security.SecuritySafeCriticalAttribute",2
"System.Security.SecurityTransparentAttribute",2
"System.Security.SecurityRulesAttribute",2
"System.Security.NamedPermissionSet",2
"System.Security.ReadOnlyPermissionSet",2
"System.Security.AccessControl.KnownAce",2
"System.Security.AccessControl.CustomAce",2
"System.Security.AccessControl.RawAcl",2
"System.Security.AccessControl.CommonAcl",2
"System.Security.AccessControl.CommonObjectSecurity",2
"System.Security.AccessControl.DirectoryObjectSecurity",2
"System.Security.AccessControl.AccessRule",2
"System.Security.AccessControl.AuditRule",2
"System.Security.AccessControl.AuthorizationRuleCollection",2
